,Energy Entropy Mean,Energy Entropy Max,MFCC Mean 1,MFCC Mean 2,MFCC Mean 3,MFCC Mean 4,MFCC Mean 5,MFCC Mean 6,MFCC Mean 7,MFCC Mean 8,MFCC Mean 9,MFCC Mean 10,MFCC Mean 11,MFCC Mean 12,MFCC Mean 13,MFCC Std 1,MFCC Std 2,MFCC Std 3,MFCC Std 4,MFCC Std 5,MFCC Std 6,MFCC Std 7,MFCC Std 8,MFCC Std 9,MFCC Std 10,MFCC Std 11,MFCC Std 12,MFCC Std 13,Delta MFCC Mean 1,Delta MFCC Mean 2,Delta MFCC Mean 3,Delta MFCC Mean 4,Delta MFCC Mean 5,Delta MFCC Mean 6,Delta MFCC Mean 7,Delta MFCC Mean 8,Delta MFCC Mean 9,Delta MFCC Mean 10,Delta MFCC Mean 11,Delta MFCC Mean 12,Delta MFCC Mean 13,Delta-Delta MFCC Mean 1,Delta-Delta MFCC Mean 2,Delta-Delta MFCC Mean 3,Delta-Delta MFCC Mean 4,Delta-Delta MFCC Mean 5,Delta-Delta MFCC Mean 6,Delta-Delta MFCC Mean 7,Delta-Delta MFCC Mean 8,Delta-Delta MFCC Mean 9,Delta-Delta MFCC Mean 10,Delta-Delta MFCC Mean 11,Delta-Delta MFCC Mean 12,Delta-Delta MFCC Mean 13,Skewness MFCC 1,Skewness MFCC 2,Skewness MFCC 3,Skewness MFCC 4,Skewness MFCC 5,Skewness MFCC 6,Skewness MFCC 7,Skewness MFCC 8,Skewness MFCC 9,Skewness MFCC 10,Skewness MFCC 11,Skewness MFCC 12,Skewness MFCC 13,Kurtosis MFCC 1,Kurtosis MFCC 2,Kurtosis MFCC 3,Kurtosis MFCC 4,Kurtosis MFCC 5,Kurtosis MFCC 6,Kurtosis MFCC 7,Kurtosis MFCC 8,Kurtosis MFCC 9,Kurtosis MFCC 10,Kurtosis MFCC 11,Kurtosis MFCC 12,Kurtosis MFCC 13,Spectral Entropy Mean,Spectral Centroid Mean,Harmonic Ratio Mean,Chroma Mean,Chroma Std,Spectral Flux Mean,Spectral Flux Std
Kurtosis MFCC 4,-0.08818871147011768,-0.002008592411317182,0.2376388036641669,0.20693790007910348,-0.13178573372975053,-0.22320991318912417,0.019852029523618645,0.15558722175331235,0.032526617191102135,-0.08956045749678643,-0.2223288535456076,-0.09362710052776697,0.06836165424865309,0.03750945757479213,-0.002800938386305989,0.1636235341977025,-0.02762344790922325,0.1559155659722071,0.04111640807105846,0.16973418970476056,0.2494371171832453,0.021576292294918677,0.1880666275544499,0.3621261223521063,0.054534129732022964,-0.055805892805483745,-0.1295843092997811,-0.015040549592272183,-0.06042648547853269,-0.15495880771784593,-0.14323698063252202,0.012517886914679132,-0.0750472174296499,-0.08916497322352948,-0.02875795203940572,0.0018582171593106718,0.04025671335961413,0.11260310171447721,0.12540507612314983,-0.05368270014349079,-0.06815793181996214,-0.14337684419486804,0.03417423353637552,0.07353623914308086,0.05358715071507935,-0.11129264038220897,-0.1726695257140961,-0.10683426781526471,0.02381136079383597,0.1601410156765825,0.07061917498283991,-0.07658398010656643,-0.05490233737463925,0.0420623844800696,0.10953550633796558,-0.1519215107556662,0.24328213579226107,0.8228274468675308,0.1299157500868638,-0.0891847951115532,0.03580801268928618,0.11440470141740253,0.3093415482518729,0.08120362133437611,-0.1596672863859811,0.1528056239666827,0.04420330635028862,0.0646885959087776,0.19004550525719155,-0.2457778657363766,1.0,0.30807076386427035,-0.16780255993888332,-0.01447806473644312,0.10468251095941526,0.2932160418684194,0.05449776948972202,0.058143330549945096,0.17881090997613103,0.10378665985372001,0.03987883250576411,0.1307394236246483,-0.10995169640451201,0.005894273202209931,-0.08062200029169422,0.16265119822534982,0.05214107675811043
Kurtosis MFCC 5,0.16706137645735503,0.01830460056403503,-0.3501770497219642,-0.46177364698493906,0.4678800244187069,0.4004715858752196,-0.4281119951572945,-0.2434902222460928,0.30196319986782344,0.3906468112360315,0.2996392075887947,-0.03460596399696427,0.006020519084252825,0.17328371950205032,0.18794290547219294,-0.3489087400261271,0.31562175063035747,-0.4608897809630254,-0.08211318919591654,-0.18451753251895253,-0.35428937367234653,-0.2811729677033,-0.3764657797469496,-0.19146751522055033,-0.0602638804677556,-0.03549386196247313,0.40868630718041826,0.44336073719756597,0.11158791386560647,0.42949783626353394,0.2863522905791506,-0.3651257336522791,-0.3445199218522597,-0.3426598349804197,-0.34095405953247276,0.0003479564838173229,0.1898154962166941,0.10362134578097656,-0.06275218021205232,0.056591658732480864,0.23882424596767624,0.33760125073378205,0.012399813200622518,-0.2685843531665047,-0.21630802035056096,-0.018311926866951957,0.13311891939007472,0.038523428429358915,0.17141744751998558,0.26663412358140104,0.28575348394326133,0.2399196372342515,0.08822757732061977,0.005572320085637369,0.29141049284331866,0.48090803755491046,-0.3935422997399972,0.13961563766104387,0.7591305505900543,0.4331837706793947,-0.05856301448861137,-0.23307053298073355,-0.1613608464336757,0.06992618356989636,0.07111716986217544,-0.13883075699809622,0.05202976402753806,0.27849705110541545,-0.4197270035138831,0.45302855061596053,0.30807076386427035,1.0,0.36024097606013245,0.1178343698010387,-0.3418952965363587,-0.28590233566451184,-0.13936928296772932,-0.2882442267473359,-0.24150874896885116,-0.29706525070123196,-0.3038606659970485,-0.0908400733877907,-0.1279074354105906,-0.09225838971615402,0.19351983000522366,-0.25846130605826056,0.10467327637746908
Kurtosis MFCC 6,0.14359068620158155,-0.015799617868754452,-0.582753988746979,-0.5674717138637696,0.5716908623333129,0.5591464990341657,-0.4469132288071836,-0.3876664962189648,0.2953375401950076,0.5414616346256291,0.5152118737702722,-0.08064376568786125,-0.1620058859025228,0.12081033135087062,0.18769717503087752,-0.5114957943660909,0.42431202387361183,-0.5924030916458943,-0.019416957175886127,-0.1636125935086794,-0.6948115220810211,-0.2789942991159679,-0.541073597150624,-0.4593116364627514,-0.12178618158329142,0.12964070218216653,0.41188696749288667,0.27514053738614763,0.05346831268395283,0.47966133739365774,0.3786769007450856,-0.24301369847746485,-0.06366542378574386,-0.09519714265814404,-0.14066571163574712,0.01160075728826273,0.1390656476465425,0.07155239791363441,-0.017751355950989634,0.09105753762774191,0.20753111326475346,0.4808115603184892,0.10234948982686547,-0.1341348332883431,-0.3901949839793782,0.017374664532977854,0.2616329529499367,0.17103377736314862,0.050646129394221404,0.05048055824806785,0.08078497679756048,0.19109769889651604,0.09983311484275405,0.03670808203665055,0.07709229683535686,0.5713362394805606,-0.4285062703199057,-0.3378363398299173,0.5584016180840513,0.47023502419170166,-0.11876632210766293,-0.3571564418096615,-0.29549851831587925,0.08127466203396182,0.22671341638871076,-0.19815998658297157,0.076711787298327,0.10103539829929918,-0.5654567291277002,0.4883800366301736,-0.16780255993888332,0.36024097606013245,1.0,0.13719798006123723,-0.4030027188557717,-0.5148841801448667,-0.26240527084361326,-0.33191748180817143,-0.2767899293465944,-0.3095410400603613,-0.40274949829813195,-0.24185996737078336,-0.055279035460475745,-0.06795185133030573,0.2180928220172416,-0.3879362363809462,-0.0027408542452003804
Kurtosis MFCC 7,0.28779194428800514,0.20046635677859495,0.020997869088955023,0.009665372723153588,-0.1134550567931809,-0.11366076399583566,-0.09365060609923208,-0.11351071247975662,-0.13768383776259738,-0.1409591084407823,-0.06882600837396737,0.10990080605809543,0.09433934721073847,0.027381592289119298,0.04374750380555136,0.09547370255033753,-0.01834666945781254,0.05953237737224643,0.24284605371482673,0.08539965032908131,-0.03273382102472446,-0.08241724936480224,0.08415841140376783,-0.02439984577330699,-0.007882531777701847,0.016888959839790024,0.09768317294321587,0.08285673688979192,-0.011862649718703763,-0.05308499141245214,-0.034294248041988454,-0.06265377079793254,-0.16550589491366074,-0.1972586141015,-0.1414479700932162,0.06418406549301352,0.10295554249630884,-0.014882639210768444,-0.09279244945408502,0.0029690833357373754,0.06371442345422734,-0.012017433370553351,-0.041865333936495615,-0.051551834533998475,-0.012132279584585424,-0.06164037510359434,-0.02906045332668413,0.05438015529385053,0.09688161765311872,-0.0079658661236958,-0.03919775990395708,-0.03914159122549322,-0.02984403481607596,0.004560785791894684,0.07759507042583473,-0.05045641096380737,0.046570975831844705,0.05787823202546109,0.05499795508424188,0.04770658516387468,0.0388881666931929,-0.003281155138263381,-0.015336041518935249,-0.0037952645027811345,-0.04780536916982996,0.017627204262901135,-0.026340032272918,0.06202769721184884,0.08059117313745924,-0.025500020905379225,-0.01447806473644312,0.1178343698010387,0.13719798006123723,1.0,0.055731556534680274,0.02224152094407597,0.16410679662084116,0.12362842270553664,0.01384187379559765,-0.020320290200746587,0.21010904540194722,0.32346325669518844,0.12064284334136013,-0.2031831684205469,0.12850297953468945,-0.11761387577066067,-0.10212295463684366
Kurtosis MFCC 8,0.040961552745282716,0.17600849021824636,0.5796423895870427,0.6428498710670048,-0.7938622596782086,-0.779744709290635,0.34423115138031984,0.11789457303524807,-0.6383584206364693,-0.7126402410967598,-0.5002441417561349,-0.021604896273230798,-0.19341645736718124,-0.4362129286100596,-0.39720897304299974,0.6583352389480943,-0.5770233113917764,0.7316095726916437,0.35850680930262957,0.3756831541123033,0.5869737803366175,0.5332162807067747,0.4749670151592445,0.2264102003476811,-0.030176205032577796,-0.21337872957019918,-0.43743368811067684,-0.4465648924110383,-0.17939315019014257,-0.6410383168988152,-0.34049694965276844,0.43456802249391335,-0.02124078970047576,0.0016117196975436246,0.00923517557521611,-0.1745467874724517,-0.24705451987662558,-0.035190363008550926,0.027291206261774066,-0.10663203657813287,-0.25199731028892175,-0.4487068452210812,0.11056244209781901,0.3170699628634029,0.36080147811325,-0.17368687154505277,-0.3610235694410439,-0.2696719906294837,-0.29705847209223596,-0.24586969152053548,-0.15728493359122128,-0.19204064790109016,-0.04094627145212233,0.010429686125391345,-0.11348929349480265,-0.6483727915922753,0.5449452476767472,0.36016461133078115,-0.45852155169474534,-0.4339556918401224,0.3758677190683292,0.7022958171179023,0.27643527784014366,-0.11539323442849994,-0.03793131952581319,0.439776364757338,-0.006387353069658031,-0.13521984022998348,0.595418975761546,-0.625760459138135,0.10468251095941526,-0.3418952965363587,-0.4030027188557717,0.055731556534680274,1.0,0.5613616236493777,0.3210632582318489,0.4736687181971829,0.45978028189892645,0.45933347790388807,0.6782604354921236,0.5036645554204568,0.14754212835357874,-0.1456779429837841,-0.09487490255175263,0.2396392448340743,-0.20744593923876922
Kurtosis MFCC 9,-0.1098007579268709,0.08859502527730453,0.615078962365518,0.6665666511535573,-0.6961282287666603,-0.7173545892202039,0.3790535921407925,0.3081275523690933,-0.38556104312198397,-0.6513747990504898,-0.706191636903741,-0.08563203525233606,0.03369756599864007,-0.2905726943449134,-0.3605577907686607,0.5815121320918617,-0.48979603320557463,0.6923295500166341,0.25534876189303557,0.2674336929620747,0.668705647131557,0.2991848787721832,0.5727805304646955,0.47248086108315374,-0.038672136567200234,-0.04285834981936263,-0.4466582497747621,-0.4376735256902669,-0.21159826072150315,-0.6464488194085298,-0.3883952141756965,0.37764583065064605,0.0991904324864709,0.12871535820011762,0.1554337225006298,-0.1495148055379593,-0.30610475510159474,-0.05095582465402512,0.1563467344641201,-0.14902182096310623,-0.3910564559154487,-0.5253983448796503,-0.01636415456428041,0.2757212709174137,0.3896317597234101,-0.19700623077040158,-0.36158497660094674,-0.2622233152069547,-0.26399763800093906,-0.19900656901170288,-0.13534240391031382,-0.22836076011835518,-0.058758239070902926,-0.01173558492346656,-0.16802285638075196,-0.672108270511698,0.5670358201619448,0.48901004774151674,-0.43792635014291076,-0.40863914530188655,0.23517191214258135,0.586315139526207,0.7998926909904003,-0.00784240011567848,-0.41516943171342285,0.23913640052581053,0.1118978986285102,-0.17030119054428067,0.6348283740249403,-0.6391731986409033,0.2932160418684194,-0.28590233566451184,-0.5148841801448667,0.02224152094407597,0.5613616236493777,1.0,0.2692825709223429,0.5395822197744455,0.30216500035859656,0.5188968976706193,0.3760041291071912,0.3169256831196705,0.07185966996062694,0.021667170776666387,-0.19738093882401458,0.3739789766561614,-0.14230073354212244
Kurtosis MFCC 10,-0.0355354857933897,0.04518791549976316,0.41770057485566775,0.4362182872616285,-0.38571780428323976,-0.41198446949731854,0.33804002913239484,0.37480465692091947,-0.08098868235564347,-0.23941285330716575,-0.24599907503315194,0.043048544551051005,0.10269441344661306,-0.022071156201585954,0.001335142808001395,0.35703373483108086,-0.2778376954259974,0.4215472541643958,0.07978928945877474,0.38638021320029886,0.4064934165968308,0.13644701481777546,0.25414658304362714,0.2259131975830472,0.14005011125975703,-0.1331973247304936,-0.33767123137169885,-0.2657483667942849,0.007703077925766138,-0.41749273052736285,-0.435653813140098,0.10496276200175243,-0.03209298371807518,-0.17223683523362318,0.06553038646337765,0.31028910625607614,0.06464355596093616,-0.23900874134692845,-0.18557260505093276,0.22638887594286958,0.2195616628588628,-0.40719280061567,-0.01911416770057074,0.12565234869128386,0.22922904698203253,-0.062456197578792734,-0.39948379312933585,-0.22036667651569827,-0.01066016577122918,-0.1436862498209651,-0.22063632251729537,-0.17261366533774736,-0.13800326251759312,-0.00651343321146173,-0.0928982688189329,-0.39952244612116655,0.40791409889989366,0.2482984445949871,-0.33436337516856063,-0.3358310741744384,-0.03828458044575327,0.1902412431104854,0.13563817389805005,0.3698609372104472,0.12111595613331136,0.14476681206213915,-0.3472162039241159,-0.11196402494878226,0.3775819603467513,-0.44454058191130474,0.05449776948972202,-0.13936928296772932,-0.26240527084361326,0.16410679662084116,0.3210632582318489,0.2692825709223429,1.0,0.2869795596101162,0.25589243350235635,0.30128815763002686,0.2610024877877159,0.1509298446018603,0.06873539219882,-0.03667113439598327,-0.07358061070621462,0.2434219190943693,-0.07863920891686751
Kurtosis MFCC 11,-0.06409313185299066,0.12562885677187668,0.45306792145721014,0.474388525407251,-0.5650087251136667,-0.5303408834260843,0.3379853744355811,0.1685935122235192,-0.454263648897321,-0.5595819872210535,-0.40310077602910444,0.04407205746748881,-0.04210465997324588,-0.2500784110972149,-0.25951998239819585,0.4737394492171106,-0.3926100203367521,0.5430293760372588,0.2559518618203636,0.15493965444282445,0.4613257624365004,0.3205251809134507,0.4910773119725443,0.28765004750417394,-0.11771189932580432,-0.136522567828729,-0.3391906068762669,-0.39330545060629307,-0.11186905532144568,-0.522009474118251,-0.28320887710646747,0.35025412344240653,0.008849197117541192,0.10268429585752423,0.11226589832846248,-0.07639862732046307,-0.26343138739196204,-0.094243488058533,0.02850459794214424,-0.11518524116192416,-0.31909830966650454,-0.35091266103453594,0.03448320350129641,0.17379647153556146,0.2515098370459282,-0.14426091322610998,-0.24284043900505028,-0.12774630337693355,-0.19975608463129138,-0.2082877030355501,-0.201587548273743,-0.2622861348927253,-0.05595975972958878,0.0661171922041487,-0.12243399534946789,-0.5064147393971874,0.39836748730293214,0.23976980954033347,-0.3755579336207255,-0.3430472355016767,0.2899035505911185,0.4406738357657247,0.3930945350871683,-0.032185786734401256,-0.325328326347906,0.14256856601840173,0.013166280271902945,-0.13403869906170937,0.46971977322821107,-0.4597993405474885,0.058143330549945096,-0.2882442267473359,-0.33191748180817143,0.12362842270553664,0.4736687181971829,0.5395822197744455,0.2869795596101162,1.0,0.20410316015123955,0.3304638975932768,0.4701467408424405,0.3258365649077302,0.11359194800534599,-0.07098425199605149,-0.09555935884903559,0.24497987721222048,-0.0944230291167259
Kurtosis MFCC 12,-0.17401876918821158,0.06919714718474133,0.4836695135198384,0.5001376442086661,-0.45614114879621004,-0.4630903042811097,0.349503060808725,0.28650428987338755,-0.2249644723794532,-0.2992186589511769,-0.1495577604806111,0.16822446246660652,-0.01357177095060851,-0.29147603678118,-0.27287164393330493,0.46599936783611506,-0.3067772610730955,0.4939670101677315,0.24428785474641712,0.3379103288750765,0.4246042586546819,0.3312449521519709,0.25510771439818614,0.15685335877077242,-0.041429882112456164,-0.07672289996112362,-0.3593416860555188,-0.41741504544720653,0.042632353576122654,-0.35216095369698047,-0.33284826135807194,0.16896310529380013,-0.011357115805873489,-0.09715683105640552,-0.10442218705596501,-0.08234894036850597,-0.06690203409678544,0.007513030151864017,0.016542185153527567,-0.12096611497658015,-0.1926803052849144,-0.3588075304498294,-0.10153774209683428,0.08673104414268246,0.30163065331169286,-0.0387296013999708,-0.271025475976718,-0.24216167270656844,-0.06542198427897776,-0.011399309635238757,-0.03774972093943137,-0.11827705675641788,-0.00248783342444448,0.03716570741988823,-0.034186027939710976,-0.503326789395845,0.4014562587131918,0.3453936501756026,-0.3998754583806264,-0.3927341242258407,0.11956729919837521,0.24871300565594376,0.05293986375613083,-0.2313550309734468,-0.007665466854087305,0.6311016856291917,-0.030870888955943605,-0.07455633459787363,0.4877525354206008,-0.4515630224030261,0.17881090997613103,-0.24150874896885116,-0.2767899293465944,0.01384187379559765,0.45978028189892645,0.30216500035859656,0.25589243350235635,0.20410316015123955,1.0,0.5079939204415458,0.4810935154057368,0.1431563603504249,-0.05409438004517701,0.0880675228317323,-0.2567667551004431,0.3546070300526681,0.01581901487732939
Kurtosis MFCC 13,-0.15340082941588976,0.09946153323888882,0.5077969193150803,0.5514739155261866,-0.5056653572670023,-0.5283972842299172,0.35236928861134564,0.3083132924260097,-0.243191970266034,-0.3853657486809486,-0.3063311832082574,0.09548042513838623,0.03247385092485345,-0.24212828323340435,-0.27570055975702146,0.48611811855685544,-0.38288737676606877,0.5412938905735603,0.2024073945702404,0.31992338225146705,0.4799684938486418,0.33366537677208113,0.3044732117933381,0.20782458967652542,-0.06436188534797734,-0.11100450758930201,-0.46355589651622525,-0.4395532122282455,0.007946348927774417,-0.41999255134678,-0.3466278294073857,0.2803423809833605,0.06058259739185346,0.007981255999139817,0.048583707041450624,-0.08856172553253795,-0.218154683851941,-0.11307211616746168,0.06813878367640744,-0.06791171984101654,-0.24614792261937654,-0.3911539547725991,-0.09722261304405393,0.16631686193168316,0.3219850929947326,-0.0950818040661978,-0.30199261693073126,-0.23503760933296472,-0.18527783765167433,-0.14393869756789424,-0.07898603161704507,-0.13987698244627672,-0.014804842631218411,0.018397042025259106,-0.06208177732552946,-0.5440562110315497,0.41057137365989693,0.30454617037286175,-0.4061934048009426,-0.4241254980207399,0.09074087189357631,0.2960708266649816,0.29353414080174106,-0.07091083210019165,-0.19421133086507456,0.19101088220287088,-0.12050798806327973,-0.08604348998069432,0.5263848211254746,-0.47800271256228166,0.10378665985372001,-0.29706525070123196,-0.3095410400603613,-0.020320290200746587,0.45933347790388807,0.5188968976706193,0.30128815763002686,0.3304638975932768,0.5079939204415458,1.0,0.38959897411576455,0.17380035086746148,-0.04701287190718994,0.05445291494549137,-0.23835150499562777,0.34532812703166516,-0.027644210222804295
Spectral Entropy Mean,0.10667513383204509,0.22235474760128104,0.6272733040500353,0.5763351876144002,-0.7887461162488446,-0.7173414718029193,0.39165653950179935,0.10474804181856151,-0.7081876952297971,-0.7213338661431411,-0.33058478773448224,0.21345012240344535,-0.11996682493623476,-0.43531346721918746,-0.38539781232729825,0.7767235440193742,-0.4711345821323221,0.728146849508432,0.4353583673636179,0.33786727473932127,0.5642102800103482,0.4644790941311603,0.5202994895039604,0.190904186021973,-0.00032108218429151427,-0.18813715598943745,-0.400724080601252,-0.4008794828999314,-0.18360958951186107,-0.5780739194242317,-0.29540138236458363,0.3849333849146961,-0.0789206472636096,-0.10633970316382334,-0.052970086996641734,-0.11958822072959047,-0.14610401688458471,-0.07081530756770311,-0.007921709844037122,-0.10915523116136822,-0.2240073635690409,-0.38404814183213803,0.045128006465296834,0.2106026063216696,0.4164767490580767,-0.12313776351535231,-0.32187214015638355,-0.16292504110990308,-0.15257024456575685,-0.1831145591585342,-0.1566056525995694,-0.18704531005262195,-0.0012038126298631448,0.07474401564609344,0.11140743110753772,-0.6978733520735833,0.429698045362143,0.3351495117756789,-0.45202137307433216,-0.40254381257790456,0.34842554542145315,0.47005738705075595,0.01738636082980355,-0.20208809060598412,-0.039569998566716426,0.4030133821127858,-0.08872140766321848,0.06069820270327556,0.6878105941604461,-0.5189468270802252,0.03987883250576411,-0.3038606659970485,-0.40274949829813195,0.21010904540194722,0.6782604354921236,0.3760041291071912,0.2610024877877159,0.4701467408424405,0.4810935154057368,0.38959897411576455,1.0,0.6654908037334378,0.2677731463191225,-0.16642160861094502,-0.06337080527201157,0.2659111409310067,-0.07968180165403634
Spectral Centroid Mean,0.5767566266992831,0.3308997451157259,0.20110988463235338,0.19939555487873994,-0.6297551401235141,-0.6229445389776926,-0.10055942149781359,-0.30560179960831924,-0.723487484036208,-0.6928544059688536,-0.49628746568661836,-0.14337213867557327,-0.2579608302387674,-0.3478987774590596,-0.27401355852051335,0.4646019275588632,-0.28599629239853347,0.3715290625265305,0.3930802453632523,0.17302024529375337,0.35811963703140137,0.36564160926423395,0.45963817218043457,0.06998537160027586,-0.07163950802211337,-0.09936536769842218,-0.07450216888660417,-0.07765280394544806,-0.33946532374539434,-0.4410254185251358,-0.02454467980097504,0.3345468439312706,-0.0829919672745098,0.011703795361435164,0.009076439086305744,-0.19178390307344173,-0.18187537306464796,-0.007256666445060478,0.028515801989378003,-0.10059832704926512,-0.1848238161537441,-0.13433113227875626,0.1692556959969969,0.20422714838305672,0.27516243453225336,-0.12025403603396043,-0.056115140897803534,0.0517381639674419,-0.1596577098199473,-0.16311820699308635,-0.06219893608893031,-0.09859704511164268,0.012486143272069303,-0.038804847053383947,0.07285511044968962,-0.3266746456956965,0.28407502879204605,0.3126662131089319,-0.08192061877900136,-0.06910131546669594,0.487597067744352,0.5122612003010898,0.140138346008533,-0.05088655580319686,-0.0450747701367817,0.24142736873667875,0.08762452544014039,0.03429836910601591,0.37029642339264573,-0.3019340888303376,0.1307394236246483,-0.0908400733877907,-0.24185996737078336,0.32346325669518844,0.5036645554204568,0.3169256831196705,0.1509298446018603,0.3258365649077302,0.1431563603504249,0.17380035086746148,0.6654908037334378,1.0,0.34576582592860877,-0.5681899019481471,0.35489953562493926,-0.20423615561248365,-0.3359166937393807
Harmonic Ratio Mean,0.33591273730513016,0.1294193454472882,0.04641020217730395,0.048832130839108916,-0.24207899921838655,-0.1984124309534224,-0.037588803323968877,-0.20530520609006586,-0.33076901744780834,-0.29823744193168733,-0.2838816251988216,-0.2082295154482897,-0.18402013491397673,-0.15435329683594282,-0.11648391012484029,0.12946563052759388,-0.15819328160705523,0.14719300654539313,0.14322005186624703,-0.0038865282215547175,0.0749994078047387,0.14422040371626074,0.16934169181276654,-0.00849054041776699,0.047176139335014244,0.12164939724663501,0.011782971961707453,-0.031542001507549274,-0.18387292887368314,-0.1752938402595646,0.05017320409038219,0.19104243350908998,0.018580062077847154,0.07549383910238552,0.057724518804371225,-0.020778204316532933,-0.0893640954789591,-0.10247181344607821,-0.04561200253644684,0.04967942414715768,0.047592061354817874,0.043614465977176636,0.10448907100642146,0.0713752795306486,0.14932465997292355,0.017018703179046114,0.016414014636688505,0.06445507638995189,-0.05759532614841146,-0.08371640078892517,-0.08092098273569258,-0.09849780149585481,-0.03972831603109762,-0.06454589512521383,-0.049498209033548346,-0.15102359438246438,0.042646909730407516,-0.04838984072290517,-0.0725867854065468,0.023756807182800814,0.13524477985717412,0.1802236074008096,0.0576744924999073,0.1130440277777842,0.10388195004404344,0.058625020093787554,0.06905069053506503,-0.036436758593378527,0.15828137551276766,-0.07079301217231379,-0.10995169640451201,-0.1279074354105906,-0.055279035460475745,0.12064284334136013,0.14754212835357874,0.07185966996062694,0.06873539219882,0.11359194800534599,-0.05409438004517701,-0.04701287190718994,0.2677731463191225,0.34576582592860877,1.0,-0.2717253990925721,0.25079083371688804,-0.11960467453993616,-0.1539816869233976
Chroma Mean,-0.6679287737227836,-0.18635522128561702,0.2067591414011353,0.2036178907817888,0.16659464414570982,0.17584817600640973,0.27928241159447975,0.3552146522004216,0.3414141196341119,0.24599919081102561,0.18326770278250804,0.256807094244656,0.3064895521993522,0.16528130842415795,0.029442045424961875,-0.02308695954275409,0.013760228345106304,0.057054196762971555,-0.15074580336227425,0.02116193419107254,-0.028279135565568162,-0.23050038420964425,-0.10280599510565253,0.1755289374755162,0.07706063696292942,-0.011013212469737277,-0.12666916826833646,-0.14382618025892716,0.23208414235446037,0.06546117286117159,-0.18381678959403344,-0.12474279187812519,0.06142892151835284,0.0048097569837667956,0.08126660581091251,0.20992705249141286,0.15503359151329146,0.05590829945805018,0.053248069531434745,0.014637364539068349,-0.020965901482484024,-0.07022228911021323,-0.15419344127772786,-0.049208250879752335,-0.10417640270730183,0.02675834428063429,-0.06836103784331571,-0.057113202795699154,0.07096446381891096,0.027561506199477434,-0.113906149968663,-0.08609356351436656,-0.059700142943764134,0.08134927384890443,0.02538719454517872,-0.1284079608753186,-0.02724283280485267,-0.025391013545277407,-0.16840042020881818,-0.12394659898338134,-0.310283952504548,-0.1747212355581319,0.07774909819947273,0.021629190595503597,-0.06367924129123542,-0.02100767216117904,-0.1481698892282875,0.033825523690549766,0.09816730072657893,-0.018521173818632868,0.005894273202209931,-0.09225838971615402,-0.06795185133030573,-0.2031831684205469,-0.1456779429837841,0.021667170776666387,-0.03667113439598327,-0.07098425199605149,0.0880675228317323,0.05445291494549137,-0.16642160861094502,-0.5681899019481471,-0.2717253990925721,1.0,-0.8300646613964389,0.503538119379366,0.36175775737247995
Chroma Std,0.5686239224645279,0.14212813726573806,-0.38871945460797225,-0.43695112530792407,0.09275265080573877,0.0822868629781656,-0.4043514115511934,-0.4242503131871827,-0.13553503680818527,0.017978095572467725,0.01957147858220239,-0.2693020727673247,-0.31532352899276256,-0.11368077238880187,0.008468735385906524,-0.21691503846815055,0.1576702513788239,-0.29900686746106436,0.004956155141739903,-0.17893680892782457,-0.20253365892931344,0.051675727092521655,-0.10141737865354036,-0.2947671209918849,-0.11751623088647702,0.07431141158617809,0.271932684358895,0.2344775139149352,-0.18892379216009003,0.13292150238625397,0.3157642438581647,0.02676652059536768,-0.07017240216789711,0.012160358474580031,-0.038648852680219926,-0.14335241997260662,-0.09510270757836585,-0.056919376125844225,-0.054641515834998024,0.04003880603622131,0.10903760580601769,0.23037785711191575,0.1485857975648512,-0.06922958362787913,0.005557465428588155,0.04171886881932682,0.21265619996509647,0.16352262823328437,-0.005717255320257041,0.004450582357129416,0.13530699199456211,0.16223949509788715,0.10078337562178671,-0.037875364510832656,-0.016405422705917442,0.32874856443707556,-0.18882987499727166,-0.16424252874122508,0.2998474395022395,0.23049700418126445,0.17371002702361918,0.008744369419307533,-0.13888905163391646,0.02814878179931144,0.10486410039101196,-0.08097792543815069,0.22352737919645632,-0.005075232944081039,-0.3046452700269185,0.24427616687664183,-0.08062200029169422,0.19351983000522366,0.2180928220172416,0.12850297953468945,-0.09487490255175263,-0.19738093882401458,-0.07358061070621462,-0.09555935884903559,-0.2567667551004431,-0.23835150499562777,-0.06337080527201157,0.35489953562493926,0.25079083371688804,-0.8300646613964389,1.0,-0.5671825452551217,-0.29806275435890545
